,unit_name,employee_unit,post_name,professional,person_num,person_num2,view,view2,detail,compare
0,国家物资储备局浙江办事处,国家物资储备局浙江办事处,人事与安全保卫处主任科员及以下,安全工程及相关专业,1,0,查看,查看,详情,对比
1,国家物资储备局浙江办事处,国家物资储备局浙江办事处,财务与仓管基建处主任科员及以下,财务管理、会计学专业,1,0,查看,查看,详情,对比
2,浙江海事局,宁波海事局,穿山海事处科员（一）,航海技术/船舶驾驶,4,0,查看,查看,详情,对比
3,浙江海事局,宁波海事局,北仑海事处科员（一）,航海技术/船舶驾驶,3,0,查看,查看,详情,对比
4,浙江海事局,宁波海事局,大榭海事处科员（一）,轮机工程/轮机管理,2,0,查看,查看,详情,对比
5,浙江海事局,宁波海事局,镇海海事处科员（一）,轮机工程/轮机管理,3,0,查看,查看,详情,对比
6,浙江海事局,宁波海事局,北仑海事处科员（二）,海事管理/海上交通工程,2,0,查看,查看,详情,对比
7,浙江海事局,宁波海事局,三江口海事处科员（一）,海事管理/海上交通工程/海商法,1,0,查看,查看,详情,对比
8,浙江海事局,宁波海事局,大榭海事处科员（二）,交通信息工程及控制 /交通运输规划与管理/载运工具运用工程,3,0,查看,查看,详情,对比
9,浙江海事局,宁波海事局,鄞奉海事处科员（一）,电子信息类/计算机类,1,0,查看,查看,详情,对比
10,浙江海事局,宁波海事局,梅山海事处科员（一）,国际关系/国际政治/外交学,1,0,查看,查看,详情,对比
11,浙江海事局,宁波海事局,鄞奉海事处科员（二）,土木工程/建筑环境与能源应用工程,1,0,查看,查看,详情,对比
12,浙江海事局,宁波海事局,梅山海事处科员（二）,环境科学/环境工程/环境科学与工程,3,0,查看,查看,详情,对比
13,浙江海事局,宁波海事局,穿山海事处科员（二）,法学类,2,0,查看,查看,详情,对比
14,浙江海事局,宁波海事局,镇海海事处科员（二）,汉语言/汉语言文学/汉语言文字学/语言学与应用语言学,1,0,查看,查看,详情,对比
15,浙江海事局,宁波海事局,穿山海事处科员（三）,新闻学/传播学,1,0,查看,查看,详情,对比
16,浙江海事局,宁波海事局,镇海海事处科员（三）,区域经济学/产业经济学/国际贸易学/数量经济学/世界经济,2,0,查看,查看,详情,对比
17,浙江海事局,宁波海事局,梅山海事处科员（三）,行政管理/劳动与社会保障/档案学,1,0,查看,查看,详情,对比
18,浙江海事局,宁波海事局,象山海事处科员（一）,工商管理类/图书情报与档案管理类,2,0,查看,查看,详情,对比
19,浙江海事局,宁波海事局,象山海事处科员（二）,化学类/环境科学/环境工程/环境科学与工程,1,0,查看,查看,详情,对比
20,浙江海事局,宁波海事局,宁海海事处科员,交通运输类/土木类/建筑类,1,0,查看,查看,详情,对比
21,浙江海事局,宁波海事局,北仑海事处科员（三）,公共管理类/统计学类,1,0,查看,查看,详情,对比
22,浙江海事局,宁波海事局,三江口海事处科员（二）,电子信息类/自动化类/计算机类,1,0,查看,查看,详情,对比
23,浙江海事局,宁波海事局,大榭海事处科员（三）,航海技术/船舶驾驶,2,0,查看,查看,详情,对比
24,浙江海事局,宁波海事局,三江口海事处科员（三）,轮机工程/轮机管理,1,0,查看,查看,详情,对比
25,浙江海事局,舟山海事局,岱山海事处科员（一）,航海技术/船舶驾驶,2,0,查看,查看,详情,对比
26,浙江海事局,舟山海事局,岙山海事处科员（一）,航海技术/船舶驾驶,3,0,查看,查看,详情,对比
27,浙江海事局,舟山海事局,嵊泗海事处科员（一）,轮机工程/轮机管理,1,0,查看,查看,详情,对比
28,浙江海事局,舟山海事局,嵊泗海事处科员（二）,轮机工程/轮机管理,2,0,查看,查看,详情,对比
29,浙江海事局,舟山海事局,沈家门海事处科员（一）,海事管理/海上交通工程/海商法,2,0,查看,查看,详情,对比
30,浙江海事局,舟山海事局,普陀山海事处科员（一）,海事管理/海上交通工程,1,0,查看,查看,详情,对比
31,浙江海事局,舟山海事局,普陀山海事处科员（二）,交通信息工程及控制 /交通运输规划与管理/载运工具运用工程,1,0,查看,查看,详情,对比
32,浙江海事局,舟山海事局,岱山海事处科员（二）,船舶与海洋工程/海洋工程与技术/船舶与海洋结构物设计制造,2,0,查看,查看,详情,对比
33,浙江海事局,舟山海事局,岙山海事处科员（二）,船舶与海洋工程/海洋工程与技术/船舶与海洋结构物设计制造,1,0,查看,查看,详情,对比
34,浙江海事局,舟山海事局,岱山海事处科员（三）,港口航道与海岸工程/港口、海岸及近海工程/水利水电工程,1,0,查看,查看,详情,对比
35,浙江海事局,舟山海事局,岙山海事处科员（三）,港口航道与海岸工程/港口、海岸及近海工程/水利水电工程,1,0,查看,查看,详情,对比
36,浙江海事局,舟山海事局,定海海事处科员（一）,交通运输/交通工程/交通管理/物流管理与工程类,2,0,查看,查看,详情,对比
37,浙江海事局,舟山海事局,嵊泗海事处科员（三）,环境科学/环境工程/环境科学与工程,1,0,查看,查看,详情,对比
38,浙江海事局,舟山海事局,岱山海事处科员（四）,财务管理/会计学,1,0,查看,查看,详情,对比
39,浙江海事局,舟山海事局,岱山海事处科员（五）,电子信息类,1,0,查看,查看,详情,对比
40,浙江海事局,舟山海事局,岱山海事处科员（六）,公共管理类/工商管理类,1,0,查看,查看,详情,对比
41,浙江海事局,舟山海事局,岱山海事处科员（七）,法学类,1,0,查看,查看,详情,对比
42,浙江海事局,舟山海事局,嵊泗海事处科员（四）,公共管理类,1,0,查看,查看,详情,对比
43,浙江海事局,舟山海事局,沈家门海事处科员（二）,财务管理/会计学,1,0,查看,查看,详情,对比
44,浙江海事局,舟山海事局,岙山海事处科员（四）,工商管理类/经济学类,1,0,查看,查看,详情,对比
45,浙江海事局,舟山海事局,普陀山海事处科员（三）,汉语言/汉语言文学/汉语言文字学/语言学与应用语言学,1,0,查看,查看,详情,对比
46,浙江海事局,舟山海事局,沈家门海事处科员（三）,航海技术/船舶驾驶,1,0,查看,查看,详情,对比
47,浙江海事局,舟山海事局,定海海事处科员（二）,轮机工程/轮机管理,1,0,查看,查看,详情,对比
48,浙江海事局,温州海事局,瓯江海事处科员,航海技术/船舶驾驶,2,0,查看,查看,详情,对比
49,浙江海事局,温州海事局,乐清湾海事处科员（一）,航海技术/船舶驾驶,2,0,查看,查看,详情,对比
50,浙江海事局,温州海事局,洞头海事处科员（一）,轮机工程/轮机管理,2,0,查看,查看,详情,对比
51,浙江海事局,温州海事局,飞云江海事处科员（一）,轮机工程/轮机管理,2,0,查看,查看,详情,对比
52,浙江海事局,温州海事局,乐清湾海事处科员（二）,港口航道与海岸工程/水利水电工程/土木工程,1,0,查看,查看,详情,对比
53,浙江海事局,温州海事局,乐清湾海事处科员（三）,新闻传播学类,1,0,查看,查看,详情,对比
54,浙江海事局,温州海事局,鳌江海事处科员,计算机科学与技术/软件工程/网络工程/信息安全/电子信息类,1,0,查看,查看,详情,对比
55,浙江海事局,温州海事局,洞头海事处科员（二）,环境科学/环境工程/环境科学与工程/化学类/化学工程与技术类,1,0,查看,查看,详情,对比
56,浙江海事局,温州海事局,飞云江海事处科员（二）,档案学,1,0,查看,查看,详情,对比
57,浙江海事局,温州海事局,洞头海事处科员（三）,法学类,1,0,查看,查看,详情,对比
58,浙江海事局,温州海事局,飞云江海事处科员（三）,经济学类,1,0,查看,查看,详情,对比
59,浙江海事局,台州海事局,椒江海事处科员（一）,航海技术/船舶驾驶,2,0,查看,查看,详情,对比
60,浙江海事局,台州海事局,椒江海事处科员（二）,航海技术/船舶驾驶,1,0,查看,查看,详情,对比
61,浙江海事局,台州海事局,椒江海事处科员（三）,轮机工程/轮机管理,1,0,查看,查看,详情,对比
62,浙江海事局,台州海事局,椒江海事处科员（四）,轮机工程/轮机管理,1,0,查看,查看,详情,对比
63,浙江海事局,台州海事局,椒江海事处科员（五）,海事管理/海上交通工程/海商法,2,0,查看,查看,详情,对比
64,浙江海事局,台州海事局,玉环海事处科员（一）,计算机科学与技术/软件工程/网络工程/信息安全,1,0,查看,查看,详情,对比
65,浙江海事局,台州海事局,玉环海事处科员（二）,法学类,1,0,查看,查看,详情,对比
66,浙江海事局,台州海事局,玉环海事处科员（三）,新闻传播学类,1,0,查看,查看,详情,对比
67,浙江海事局,台州海事局,玉环海事处科员（四）,图书情报与档案管理类,1,0,查看,查看,详情,对比
68,浙江海事局,台州海事局,温岭海事处科员,法学类,1,0,查看,查看,详情,对比
69,浙江海事局,杭州海事局,海巡执法支队科员（一）,法学类,1,0,查看,查看,详情,对比
70,浙江海事局,杭州海事局,海巡执法支队科员（二）,海事管理/海上交通工程/船舶与海洋工程/海洋工程与技术/船舶与海洋结构物设计制造/船舶电子电气工程,1,0,查看,查看,详情,对比
71,浙江海事局,杭州海事局,浙江绍兴海事处科员,航海技术/船舶驾驶/轮机工程/轮机管理,1,0,查看,查看,详情,对比
72,杭州海关,温州海关,海关稽查,会计学,1,0,查看,查看,详情,对比
73,杭州海关,舟山海关,海关综合,法学、知识产权、人力资源管理、行政管理,1,0,查看,查看,详情,对比
74,杭州海关,舟山海关,海关财务,财务管理,1,0,查看,查看,详情,对比
75,杭州海关,舟山海关,海关技术,计算机科学与技术,1,0,查看,查看,详情,对比
76,杭州海关,台州海关,海关稽查,会计学,1,0,查看,查看,详情,对比
77,杭州海关,嘉兴海关,海关货物查验,林学、化学,2,0,查看,查看,详情,对比
78,杭州海关,绍兴海关,海关法制,法学,1,0,查看,查看,详情,对比
79,杭州海关,绍兴海关,海关技术,计算机科学与技术,1,0,查看,查看,详情,对比
80,杭州海关,湖州海关,海关技术,计算机科学与技术、软件工程、网络工程、信息安全、物联网工程、数字媒体技术,1,0,查看,查看,详情,对比
81,杭州海关,湖州海关,海关综合,汉语言文学,1,0,查看,查看,详情,对比
82,杭州海关,金华海关,海关货物查验,森林工程、木材科学与工程,1,0,查看,查看,详情,对比
83,杭州海关,杭州经济技术开发区海关,海关货物查验,化学工程与工艺,1,0,查看,查看,详情,对比
84,杭州海关,杭州萧山机场海关,海关货物查验（一）,化学工程与工艺、化学、应用化学、制药工程,1,0,查看,查看,详情,对比
85,杭州海关,杭州萧山机场海关,海关货物查验（二）,计算机科学与技术,1,0,查看,查看,详情,对比
86,杭州海关,杭州萧山机场海关,海关法制,法学,1,0,查看,查看,详情,对比
87,杭州海关,杭州萧山机场海关,海关综合,经济学,1,0,查看,查看,详情,对比
88,杭州海关,杭州萧山机场海关,口岸现场旅客检查,阿拉伯语、德语,1,0,查看,查看,详情,对比
89,杭州海关,衢州海关,海关财务,会计学,1,0,查看,查看,详情,对比
90,杭州海关,丽水海关,海关技术,计算机科学与技术,1,0,查看,查看,详情,对比
91,杭州海关,义乌海关,海关货物查验（一）,国际经济与贸易,1,0,查看,查看,详情,对比
92,杭州海关,义乌海关,海关货物查验（二）,电子商务、物流管理、物流工程,1,0,查看,查看,详情,对比
93,杭州海关,杭州地区办事处,海关技术,计算机科学与技术,1,0,查看,查看,详情,对比
94,杭州海关,杭州地区办事处,海关法制,法学,1,0,查看,查看,详情,对比
95,杭州海关,隶属海关,海关业务,海关管理,3,0,查看,查看,详情,对比
96,宁波海关,隶属海关,海关业务,海关管理,11,0,查看,查看,详情,对比
97,宁波海关,隶属海关,监管,哲学、经济学、法学、教育学、文学、历史学、理学、工学、管理学,3,0,查看,查看,详情,对比
98,宁波海关,隶属海关,技术,计算机科学与技术、软件工程,2,0,查看,查看,详情,对比
99,宁波海关,隶属海关缉私分局,法制,宪法学与行政法学、刑法学、诉讼法学、经济法学、国际法学,1,0,查看,查看,详情,对比
100,浙江省国家税务局,杭州市上城区国家税务局,纳税服务科科员（一）,公共管理类,1,0,查看,查看,详情,对比
101,浙江省国家税务局,杭州市上城区国家税务局,纳税服务科科员（二）,工商管理类,1,0,查看,查看,详情,对比
102,浙江省国家税务局,杭州市上城区国家税务局,纳税服务科科员（三）,财政学类,1,0,查看,查看,详情,对比
103,浙江省国家税务局,杭州市下城区国家税务局,纳税服务科科员（一）,财政学类,2,0,查看,查看,详情,对比
104,浙江省国家税务局,杭州市下城区国家税务局,纳税服务科科员（二）,财政学类、工商管理类、经济学类,1,0,查看,查看,详情,对比
105,浙江省国家税务局,杭州市下城区国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
106,浙江省国家税务局,杭州市下城区国家税务局,征收管理科科员,计算机类,1,0,查看,查看,详情,对比
107,浙江省国家税务局,杭州市下城区国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
108,浙江省国家税务局,杭州市江干区国家税务局,纳税服务科科员（一）,财政学类,1,0,查看,查看,详情,对比
109,浙江省国家税务局,杭州市江干区国家税务局,纳税服务科科员（二）,法学类,1,0,查看,查看,详情,对比
110,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（一）,财政学类、工商管理类,2,0,查看,查看,详情,对比
111,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（二）,财政学类、工商管理类,2,0,查看,查看,详情,对比
112,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（三）,财政学类,1,0,查看,查看,详情,对比
113,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（四）,财政学类,1,0,查看,查看,详情,对比
114,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（五）,工商管理类,1,0,查看,查看,详情,对比
115,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（六）,工商管理类,1,0,查看,查看,详情,对比
116,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（七）,法学类,1,0,查看,查看,详情,对比
117,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（八）,法学类,1,0,查看,查看,详情,对比
118,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（九）,计算机类,1,0,查看,查看,详情,对比
119,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（十）,计算机类,1,0,查看,查看,详情,对比
120,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（十一）,计算机类,1,0,查看,查看,详情,对比
121,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（十二）,财政学类,1,0,查看,查看,详情,对比
122,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（十三）,财政学类,1,0,查看,查看,详情,对比
123,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（十四）,经济学类,1,0,查看,查看,详情,对比
124,浙江省国家税务局,杭州市西湖区国家税务局,之江分局科员（十五）,财政学类、工商管理类、计算机类,1,0,查看,查看,详情,对比
125,浙江省国家税务局,杭州市拱墅区国家税务局,纳税服务科科员（一）,财政学类、经济学类,2,0,查看,查看,详情,对比
126,浙江省国家税务局,杭州市拱墅区国家税务局,纳税服务科科员（二）,法学类,1,0,查看,查看,详情,对比
127,浙江省国家税务局,杭州市拱墅区国家税务局,纳税服务科科员（三）,计算机类,1,0,查看,查看,详情,对比
128,浙江省国家税务局,杭州市滨江区国家税务局,高新税务分局科员（一）,财政学类,1,0,查看,查看,详情,对比
129,浙江省国家税务局,杭州市滨江区国家税务局,高新税务分局科员（二）,财政学类,1,0,查看,查看,详情,对比
130,浙江省国家税务局,杭州市滨江区国家税务局,纳税服务科科员,计算机类,1,0,查看,查看,详情,对比
131,浙江省国家税务局,杭州经济技术开发区国家税务局,税源管理科科员,财政学类,2,0,查看,查看,详情,对比
132,浙江省国家税务局,杭州经济技术开发区国家税务局,纳税服务科科员,工商管理类,1,0,查看,查看,详情,对比
133,浙江省国家税务局,杭州经济技术开发区国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
134,浙江省国家税务局,杭州西湖风景名胜区国家税务局,纳税服务科科员（一）,财政学类、经济学类,1,0,查看,查看,详情,对比
135,浙江省国家税务局,杭州西湖风景名胜区国家税务局,纳税服务科科员（二）,财政学类、工商管理类,1,0,查看,查看,详情,对比
136,浙江省国家税务局,杭州西湖风景名胜区国家税务局,税源管理科科员（一）,计算机类,1,0,查看,查看,详情,对比
137,浙江省国家税务局,杭州西湖风景名胜区国家税务局,税源管理科科员（二）,工商管理类,1,0,查看,查看,详情,对比
138,浙江省国家税务局,杭州大江东产业集聚区国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
139,浙江省国家税务局,杭州大江东产业集聚区国家税务局,征收管理科科员（一）,计算机类,1,0,查看,查看,详情,对比
140,浙江省国家税务局,杭州大江东产业集聚区国家税务局,征收管理科科员（二）,财政学类,2,0,查看,查看,详情,对比
141,浙江省国家税务局,杭州大江东产业集聚区国家税务局,税源管理科科员(一),工商管理类,1,0,查看,查看,详情,对比
142,浙江省国家税务局,杭州大江东产业集聚区国家税务局,税源管理科科员（二）,财政学类、工商管理类、计算机类,1,0,查看,查看,详情,对比
143,浙江省国家税务局,杭州市萧山区国家税务局,开发区税务分局科员（一）,财政学类,1,0,查看,查看,详情,对比
144,浙江省国家税务局,杭州市萧山区国家税务局,开发区税务分局科员（二）,财政学类,1,0,查看,查看,详情,对比
145,浙江省国家税务局,杭州市萧山区国家税务局,开发区税务分局科员（三）,财政学类,1,0,查看,查看,详情,对比
146,浙江省国家税务局,杭州市萧山区国家税务局,开发区税务分局科员（四）,财政学类,1,0,查看,查看,详情,对比
147,浙江省国家税务局,杭州市萧山区国家税务局,瓜沥税务分局科员（一）,经济与贸易类,1,0,查看,查看,详情,对比
148,浙江省国家税务局,杭州市萧山区国家税务局,瓜沥税务分局科员（二）,法学类,1,0,查看,查看,详情,对比
149,浙江省国家税务局,杭州市萧山区国家税务局,瓜沥税务分局科员（三）,统计学类,1,0,查看,查看,详情,对比
150,浙江省国家税务局,杭州市萧山区国家税务局,瓜沥税务分局科员（四）,计算机类,1,0,查看,查看,详情,对比
151,浙江省国家税务局,杭州市萧山区国家税务局,瓜沥税务分局科员（五）,工商管理类、新闻传播学类、计算机类,2,0,查看,查看,详情,对比
152,浙江省国家税务局,杭州市萧山区国家税务局,稽查局科员（一）,金融学类,1,0,查看,查看,详情,对比
153,浙江省国家税务局,杭州市萧山区国家税务局,稽查局科员（二）,工商管理类,1,0,查看,查看,详情,对比
154,浙江省国家税务局,杭州市余杭区国家税务局,塘栖分局科员（一）,财政学类,1,0,查看,查看,详情,对比
155,浙江省国家税务局,杭州市余杭区国家税务局,塘栖分局科员（二）,财政学类,1,0,查看,查看,详情,对比
156,浙江省国家税务局,杭州市余杭区国家税务局,塘栖分局科员（三）,财政学类,1,0,查看,查看,详情,对比
157,浙江省国家税务局,杭州市余杭区国家税务局,塘栖分局科员（四）,财政学类,1,0,查看,查看,详情,对比
158,浙江省国家税务局,杭州市余杭区国家税务局,良渚分局科员（一）,经济学类,1,0,查看,查看,详情,对比
159,浙江省国家税务局,杭州市余杭区国家税务局,良渚分局科员（二）,经济学类,1,0,查看,查看,详情,对比
160,浙江省国家税务局,杭州市余杭区国家税务局,余杭分局科员,新闻传播学类,1,0,查看,查看,详情,对比
161,浙江省国家税务局,杭州市余杭区国家税务局,瓶窑分局科员,工商管理类,1,0,查看,查看,详情,对比
162,浙江省国家税务局,杭州市富阳区国家税务局,场口分局科员（一）,财政学类,1,0,查看,查看,详情,对比
163,浙江省国家税务局,杭州市富阳区国家税务局,场口分局科员（二）,财政学类,1,0,查看,查看,详情,对比
164,浙江省国家税务局,杭州市富阳区国家税务局,大源分局科员（一）,工商管理类,1,0,查看,查看,详情,对比
165,浙江省国家税务局,杭州市富阳区国家税务局,大源分局科员（二）,工商管理类,1,0,查看,查看,详情,对比
166,浙江省国家税务局,杭州市富阳区国家税务局,纳税服务科科员,财政学类、工商管理类、法学类、计算机类,1,0,查看,查看,详情,对比
167,浙江省国家税务局,临安市国家税务局,基层税务分局科员（一）,财政学类,2,0,查看,查看,详情,对比
168,浙江省国家税务局,临安市国家税务局,基层税务分局科员（二）,财政学类,2,0,查看,查看,详情,对比
169,浙江省国家税务局,临安市国家税务局,基层税务分局科员（三）,财政学类、工商管理类、法学类、计算机类,1,0,查看,查看,详情,对比
170,浙江省国家税务局,临安市国家税务局,稽查局科员,计算机类,1,0,查看,查看,详情,对比
171,浙江省国家税务局,临安市国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
172,浙江省国家税务局,临安市国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
173,浙江省国家税务局,建德市国家税务局,基层税务分局科员（一）,财政学类、工商管理类、法学类、计算机类,3,0,查看,查看,详情,对比
174,浙江省国家税务局,建德市国家税务局,基层税务分局科员（二）,财政学类、工商管理类,1,0,查看,查看,详情,对比
175,浙江省国家税务局,建德市国家税务局,基层税务分局科员（三）,财政学类、工商管理类,2,0,查看,查看,详情,对比
176,浙江省国家税务局,建德市国家税务局,基层税务分局科员（四）,财政学类、工商管理类,2,0,查看,查看,详情,对比
177,浙江省国家税务局,建德市国家税务局,基层税务分局科员（五）,计算机类,1,0,查看,查看,详情,对比
178,浙江省国家税务局,建德市国家税务局,基层税务分局科员（六）,计算机类,1,0,查看,查看,详情,对比
179,浙江省国家税务局,桐庐县国家税务局,稽查局科员（一）,工商管理类,1,0,查看,查看,详情,对比
180,浙江省国家税务局,桐庐县国家税务局,稽查局科员（二）,工商管理类,1,0,查看,查看,详情,对比
181,浙江省国家税务局,桐庐县国家税务局,纳税服务科科员（一）,法学类,1,0,查看,查看,详情,对比
182,浙江省国家税务局,桐庐县国家税务局,纳税服务科科员（二）,财政学类、金融学类、工商管理类、法学类、计算机类,2,0,查看,查看,详情,对比
183,浙江省国家税务局,桐庐县国家税务局,基层税务分局科员（一）,中国语言文学类,1,0,查看,查看,详情,对比
184,浙江省国家税务局,桐庐县国家税务局,基层税务分局科员（二）,中国语言文学类,1,0,查看,查看,详情,对比
185,浙江省国家税务局,桐庐县国家税务局,基层税务分局科员（三）,计算机类,1,0,查看,查看,详情,对比
186,浙江省国家税务局,淳安县国家税务局,稽查局科员（一）,财政学类、工商管理类,2,0,查看,查看,详情,对比
187,浙江省国家税务局,淳安县国家税务局,稽查局科员（二）,财政学类、工商管理类,2,0,查看,查看,详情,对比
188,浙江省国家税务局,淳安县国家税务局,稽查局科员（三）,财政学类、法学类,1,0,查看,查看,详情,对比
189,浙江省国家税务局,淳安县国家税务局,稽查局科员（四）,财政学类、法学类,1,0,查看,查看,详情,对比
190,浙江省国家税务局,淳安县国家税务局,基层税务分局科员,统计学类、管理科学与工程类,1,0,查看,查看,详情,对比
191,浙江省国家税务局,淳安县国家税务局,纳税服务科科员,财政学类、新闻传播学类、法学类、工商管理类,2,0,查看,查看,详情,对比
192,浙江省国家税务局,温州市国家税务局,科员,经济学类,1,0,查看,查看,详情,对比
193,浙江省国家税务局,温州市国家税务局,稽查局科员（一）,财政学类,1,0,查看,查看,详情,对比
194,浙江省国家税务局,温州市国家税务局,稽查局科员（二）,财政学类,1,0,查看,查看,详情,对比
195,浙江省国家税务局,温州市鹿城区国家税务局,基层税务分局科员（一）,财政学类,1,0,查看,查看,详情,对比
196,浙江省国家税务局,温州市鹿城区国家税务局,基层税务分局科员（二）,财政学类,1,0,查看,查看,详情,对比
197,浙江省国家税务局,温州市鹿城区国家税务局,基层税务分局科员（三）,工商管理类,1,0,查看,查看,详情,对比
198,浙江省国家税务局,温州市鹿城区国家税务局,基层税务分局科员（四）,工商管理类,1,0,查看,查看,详情,对比
199,浙江省国家税务局,温州市鹿城区国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
200,浙江省国家税务局,温州市鹿城区国家税务局,纳税服务科科员,经济学类、新闻传播学类、计算机类、工商管理类,1,0,查看,查看,详情,对比
201,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（一）,财政学类,2,0,查看,查看,详情,对比
202,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（二）,财政学类,2,0,查看,查看,详情,对比
203,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（三）,工商管理类,1,0,查看,查看,详情,对比
204,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（四）,工商管理类,1,0,查看,查看,详情,对比
205,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（五）,计算机类,1,0,查看,查看,详情,对比
206,浙江省国家税务局,乐清市国家税务局,基层税务分局科员（六）,财政学类、工商管理类,1,0,查看,查看,详情,对比
207,浙江省国家税务局,瑞安市国家税务局,基层税务分局科员（一）,财政学类,1,0,查看,查看,详情,对比
208,浙江省国家税务局,瑞安市国家税务局,基层税务分局科员（二）,工商管理类,1,0,查看,查看,详情,对比
209,浙江省国家税务局,瑞安市国家税务局,基层税务分局科员（三）,计算机类,1,0,查看,查看,详情,对比
210,浙江省国家税务局,瑞安市国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
211,浙江省国家税务局,瑞安市国家税务局,税源管理科科员,经济学类、财政学类、法学类,1,0,查看,查看,详情,对比
212,浙江省国家税务局,永嘉县国家税务局,税源管理科科员,财政学类,2,0,查看,查看,详情,对比
213,浙江省国家税务局,永嘉县国家税务局,纳税服务科科员,工商管理类,2,0,查看,查看,详情,对比
214,浙江省国家税务局,苍南县国家税务局,基层税务分局科员（一）,财政学类,4,0,查看,查看,详情,对比
215,浙江省国家税务局,苍南县国家税务局,基层税务分局科员（二）,财政学类,4,0,查看,查看,详情,对比
216,浙江省国家税务局,苍南县国家税务局,稽查局科员,财政学类、工商管理类、法学类,2,0,查看,查看,详情,对比
217,浙江省国家税务局,绍兴市国家税务局,稽查局科员（一）,财政学类、工商管理类、法学类,2,0,查看,查看,详情,对比
218,浙江省国家税务局,绍兴市国家税务局,稽查局科员（二）,财政学类、工商管理类、法学类,2,0,查看,查看,详情,对比
219,浙江省国家税务局,绍兴市国家税务局,稽查局科员（三）,金融学类、经济与贸易类、法学类,1,0,查看,查看,详情,对比
220,浙江省国家税务局,绍兴市国家税务局,基层税务分局科员,经济学类、工商管理类,1,0,查看,查看,详情,对比
221,浙江省国家税务局,绍兴市柯桥区国家税务局,基层税务分局科员（一）,财政学类,3,0,查看,查看,详情,对比
222,浙江省国家税务局,绍兴市柯桥区国家税务局,基层税务分局科员（二）,财政学类,3,0,查看,查看,详情,对比
223,浙江省国家税务局,绍兴市柯桥区国家税务局,税源管理科科员（一）,新闻传播学类,1,0,查看,查看,详情,对比
224,浙江省国家税务局,绍兴市柯桥区国家税务局,税源管理科科员（二）,经济学类、财政学类、工商管理类,1,0,查看,查看,详情,对比
225,浙江省国家税务局,绍兴市上虞区国家税务局,政策法规科科员,法学类,1,0,查看,查看,详情,对比
226,浙江省国家税务局,绍兴市上虞区国家税务局,稽查局科员（一）,财政学类,1,0,查看,查看,详情,对比
227,浙江省国家税务局,绍兴市上虞区国家税务局,稽查局科员（二）,财政学类,1,0,查看,查看,详情,对比
228,浙江省国家税务局,绍兴市上虞区国家税务局,税源管理科科员（一）,工商管理类,1,0,查看,查看,详情,对比
229,浙江省国家税务局,绍兴市上虞区国家税务局,税源管理科科员（二）,经济学类,1,0,查看,查看,详情,对比
230,浙江省国家税务局,绍兴市上虞区国家税务局,办公室科员,图书情报与档案管理类,1,0,查看,查看,详情,对比
231,浙江省国家税务局,绍兴市上虞区国家税务局,征收管理科科员,经济学类、财政学类、计算机类,1,0,查看,查看,详情,对比
232,浙江省国家税务局,诸暨市国家税务局,基层税务分局科员（一）,财政学类、工商管理类,2,0,查看,查看,详情,对比
233,浙江省国家税务局,诸暨市国家税务局,基层税务分局科员（二）,财政学类、工商管理类,2,0,查看,查看,详情,对比
234,浙江省国家税务局,诸暨市国家税务局,税源管理科科员（一）,法学类,1,0,查看,查看,详情,对比
235,浙江省国家税务局,诸暨市国家税务局,税源管理科科员（二）,经济学类、财政学类、金融学类,1,0,查看,查看,详情,对比
236,浙江省国家税务局,新昌县国家税务局,稽查局科员（一）,财政学类、计算机类,3,0,查看,查看,详情,对比
237,浙江省国家税务局,新昌县国家税务局,稽查局科员（二）,财政学类、计算机类,3,0,查看,查看,详情,对比
238,浙江省国家税务局,新昌县国家税务局,办公室科员,新闻传播学类,1,0,查看,查看,详情,对比
